Name,Birthcity,Birthstate,Birthyear,Continent Name,Country Code,Country Name,countryCode3,Dead or Alive,Domain,First Initial,Gender,Industry,Occupation,To,Average Views,En Curid,HPI,L star,LAT,LON,Numlangs,Page Views English,Page Views Non English,Std Dev Page Views,Total Page Views
"Rudolf II, Holy Roman Emperor",Vienna,,1552,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,R,Male,GOVERNMENT,POLITICIAN,1612,"16,688.16","26,054",25.34168992,9.268861004,48.2,16.366667,49,"21,643","796,077","3,381.80","817,720"
"Matthias, Holy Roman Emperor",Vienna,,1557,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,M,Male,GOVERNMENT,POLITICIAN,1619,"9,248.26","151,080",24.60876869,10.95080909,48.2,16.366667,43,"15,836","381,839","1,688.79","397,675"
"Ferdinand II, Holy Roman Emperor",Graz,,1578,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,F,Male,GOVERNMENT,POLITICIAN,1637,"12,583.26","151,083",25.12570743,11.54836365,47.066667,15.433333,46,"26,305","552,525","2,312.92","578,830"
"Leopold I, Holy Roman Emperor",Vienna,,1640,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,L,Male,GOVERNMENT,POLITICIAN,1705,"16,281.61","148,788",25.01592796,11.09612625,48.2,16.366667,46,"49,735","699,219","3,634.81","748,954"
"Joseph I, Holy Roman Emperor",Vienna,,1678,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,J,Male,GOVERNMENT,POLITICIAN,1711,"9,380.26","148,318",24.46754151,12.84663741,48.2,16.366667,42,"20,238","373,733","1,730.01","393,971"
"Joseph II, Holy Roman Emperor",Vienna,,1741,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,J,Male,GOVERNMENT,POLITICIAN,1790,"32,234.57","148,313",25.56130026,13.08531822,48.2,16.366667,47,"72,461","1,442,564","8,436.13","1,515,025"
"Leopold II, Holy Roman Emperor",Vienna,,1747,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,L,Male,GOVERNMENT,POLITICIAN,1792,"17,974.36","148,783",24.72799647,11.10036863,48.2,16.366667,42,"48,569","706,354","3,532.88","754,923"
Ferdinand I of Austria,Vienna,,1793,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,F,Male,GOVERNMENT,POLITICIAN,1875,"26,316.05","166,126",24.18106997,8.230396016,48.2,16.366667,42,"497,615","607,659","4,971.22","1,105,274"
Otto of Greece,Salzburg,,1815,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,O,Male,GOVERNMENT,POLITICIAN,1867,"23,100.57","193,686",23.11301317,6.388871069,47.8,13.033333,37,"424,067","430,654","5,024.42","854,721"
Ferdinand I of Bulgaria,Vienna,,1861,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,F,Male,GOVERNMENT,POLITICIAN,1948,"23,295.06","69,571",23.1966723,7.502502218,48.2,16.366667,36,"351,054","487,568","4,846.84","838,622"
Charles I of Austria,Persenbeug-Gottsdorf,,1887,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,1922,"50,934.36","153,477",24.54787426,8.736547984,48.183333,15.066667,45,"922,223","1,369,823","12,251.76","2,292,046"
Adolf Hitler,Braunau am Inn,,1889,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,1945,"759,578.69","2,731,583",30.57781964,11.13476341,48.258333,13.035,169,"52,363,146","76,005,652","433,357.95","128,368,798"
Engelbert Dollfuss,Texingtal,,1892,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,E,Male,GOVERNMENT,POLITICIAN,1934,"26,095","10,150",23.81564299,7.902780105,48.05,15.316667,36,"293,049","646,371","3,463.39","939,420"
Ernst Kaltenbrunner,Ried im Innkreis,,1903,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,E,Male,GOVERNMENT,POLITICIAN,1946,"65,302.61","10,148",25.41783668,9.252468968,48.21,13.489444,41,"1,028,195","1,649,212","6,315.78","2,677,407"
Bruno Kreisky,Vienna,,1911,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,B,Male,GOVERNMENT,POLITICIAN,1990,"23,535","341,950",22.78757983,5.709801372,48.2,16.366667,34,"133,248","666,942","5,133.66","800,190"
Kurt Waldheim,Sankt Andrä-Wördern,,1918,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,K,Male,GOVERNMENT,POLITICIAN,2007,"29,129.03","17,103",25.4070816,10.73921797,48.327778,16.209444,64,"726,654","1,137,604","4,997.90","1,864,258"
Wolfgang Schüssel,Vienna,,1945,Europe,AT,AUSTRIA,AUT,Alive,INSTITUTIONS,W,Male,GOVERNMENT,POLITICIAN,0,"12,922.03","289,453",22.60666488,7.742032502,48.2,16.366667,35,"86,722","365,549","1,492.03","452,271"
Jörg Haider,Bad Goisern,,1950,Europe,AT,AUSTRIA,AUT,Dead,INSTITUTIONS,J,Male,GOVERNMENT,POLITICIAN,2008,"68,905.44","23,772,028",21.51905506,6.21794908,47.65,13.616667,48,"713,307","2,594,154","117,245.15","3,307,461"
Werner Faymann,Vienna,,1960,Europe,AT,AUSTRIA,AUT,Alive,INSTITUTIONS,W,Male,GOVERNMENT,POLITICIAN,0,"21,189.32","18,689,844",20.25169056,6.196029691,48.2,16.366667,41,"171,525","697,237","5,293.41","868,762"
Clovis I,Tournai,,466,Europe,BE,Belgium,BEL,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,511,"82,143.75","36,579",27.85399847,8.68534753,50.6,3.383333,61,"1,565,596","3,445,173","20,313.89","5,010,769"
Charlemagne,Liège,,742,Europe,BE,Belgium,BEL,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,814,"229,536.66","5,314",30.48367015,11.06317039,,,116,"8,904,205","17,722,047","84,160.24","26,626,252"
"Otto III, Holy Roman Emperor",Kessel,,980,Europe,BE,Belgium,BEL,Dead,INSTITUTIONS,O,Male,GOVERNMENT,POLITICIAN,1002,"8,981.15","38,935",24.36109075,14.11193404,,,40,"14,890","344,356","3,811.01","359,246"
"Charles V, Holy Roman Emperor",Ghent,,1500,Europe,BE,Belgium,BEL,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,1558,"95,572.38","70,716",27.84758339,6.381947889,51.05,3.733333,78,"246,956","7,207,690","26,966.41","7,454,646"
Leopold II of Belgium,Brussels,,1835,Europe,BE,Belgium,BEL,Dead,INSTITUTIONS,L,Male,GOVERNMENT,POLITICIAN,1909,"57,326.54","57,731",24.70912247,5.904990373,50.85,4.35,52,"1,539,716","1,441,264","14,298.55","2,980,980"
Albert II of Belgium,Brussels,,1934,Europe,BE,Belgium,BEL,Alive,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,0,"53,992.75","143,745",23.92267782,7.444286122,50.866667,4.35,64,"1,435,579","2,019,957","44,044.30","3,455,536"
Philip I of Castile,Bruges,,1478,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,P,Male,GOVERNMENT,POLITICIAN,1506,"59,795.05","151,288",25.56740343,6.488723544,51.216667,3.233333,38,"669,101","1,603,111","9,127.08","2,272,212"
"Charles VII, Holy Roman Emperor",Brussels,,1697,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,1745,"7,147.83","51,109",23.9609069,12.85006187,50.85,4.35,40,"17,791","268,122","1,365.38","285,913"
William III of the Netherlands,Brussels,,1817,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,W,Male,GOVERNMENT,POLITICIAN,1890,"47,078.18","132,730",23.25752919,5.181064103,50.85,4.35,33,"478,880","1,074,700","14,161.78","1,553,580"
Paul Deschanel,Schaerbeek,,1855,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,P,Male,GOVERNMENT,POLITICIAN,1922,"24,481.81","200,009",22.28799457,4.432953164,50.866667,4.383333,26,"151,709","484,818","3,982.65","636,527"
Albert I of Belgium,Brussels,,1875,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,1934,"36,969.63","59,926",23.72351565,6.715747045,50.85,4.35,40,"550,693","928,092","8,910.92","1,478,785"
Paul-Henri Spaak,Schaerbeek,,1899,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,P,Male,GOVERNMENT,POLITICIAN,1972,"19,102.58","162,364",23.66229378,9.775731772,50.866667,4.383333,31,"152,139","440,041","1,767.93","592,180"
Leopold III of Belgium,Brussels,,1901,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,L,Male,GOVERNMENT,POLITICIAN,1983,"38,069.40","59,765",23.57755257,7.08071727,50.85,4.35,43,"626,079","1,010,905","12,121.75","1,636,984"
Léon Degrelle,Bouillon,,1906,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,L,Male,GOVERNMENT,POLITICIAN,1994,"41,609.52","924,081",23.9381481,8.333763183,49.7955,5.068,29,"306,757","899,919","4,259.77","1,206,676"
Baudouin of Belgium,Laeken,,1930,Europe,BE,BELGIUM,BEL,Dead,INSTITUTIONS,B,Male,GOVERNMENT,POLITICIAN,1993,"31,610.53","61,150",23.20772814,8.188652276,50.866667,4.35,45,"366,828","1,055,646","15,523.48","1,422,474"
Herman Van Rompuy,Etterbeek,,1947,Europe,BE,BELGIUM,BEL,Alive,INSTITUTIONS,H,Male,GOVERNMENT,POLITICIAN,0,"42,623.15","7,742,342",23.63839383,11.72585527,50.833333,4.383333,65,"939,332","1,831,173","33,755.53","2,770,505"
Elio Di Rupo,Morlanwelz,,1951,Europe,BE,BELGIUM,BEL,Alive,INSTITUTIONS,E,Male,GOVERNMENT,POLITICIAN,0,"25,529.47","230,091",20.76955608,7.801684065,50.45,4.233333,47,"364,580","835,305","30,509.53","1,199,885"
Guy Verhofstadt,Dendermonde,,1953,Europe,BE,BELGIUM,BEL,Alive,INSTITUTIONS,G,Male,GOVERNMENT,POLITICIAN,0,"14,912.41","145,933",22.01600243,10.48797609,51.033333,4.1,44,"185,136","471,010","2,498.38","656,146"
Yves Leterme,Wervik,,1960,Europe,BE,BELGIUM,BEL,Alive,INSTITUTIONS,Y,Male,GOVERNMENT,POLITICIAN,0,"19,844.12","844,318",20.55021208,11.04869129,50.783333,3.033333,52,"335,676","696,218","10,534.29","1,031,894"
Kubrat,Other,,605,Europe,BG,Bulgaria,BGR,Alive,INSTITUTIONS,K,Male,GOVERNMENT,POLITICIAN,0,"16,505.61","348,677",24.66426457,6.997701026,,,28,"114,477","347,680","1,586.47","462,157"
Ahmed III,Constanta,,1673,Europe,BG,Bulgaria,BGR,Alive,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,0,"20,398.84","1,529",24.55621575,14.28283699,43.566667,27.833333,45,"201,641","716,307","8,512.53","917,948"
Aurelian,Serdica,,214,Europe,BG,Bulgaria,BGR,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,275,"25,404.02","43,413",27.11733128,11.65692758,44.983333,19.616667,62,"600,250","974,799","5,740.55","1,575,049"
Simeon I of Bulgaria,Bulgaria,,866,Europe,BG,Bulgaria,BGR,Dead,INSTITUTIONS,S,Male,GOVERNMENT,POLITICIAN,927,"24,681.95","339,877",25.34551774,6.385018778,42.75,25.5,39,"230,187","732,409","3,860.84","962,596"
Georgi Dimitrov,Kovachevtsi,,1882,Europe,BG,BULGARIA,BGR,Dead,INSTITUTIONS,G,Male,GOVERNMENT,POLITICIAN,1949,"22,570.26","411,093",24.22816216,12.63426922,42.55,22.816667,38,"235,022","622,648","3,603.26","857,670"
Boris III of Bulgaria,Sofia,,1894,Europe,BG,BULGARIA,BGR,Dead,INSTITUTIONS,B,Male,GOVERNMENT,POLITICIAN,1943,"31,435.24","56,152",23.73039068,9.483206783,42.7,23.333333,34,"371,368","697,430","5,184.55","1,068,798"
Todor Zhivkov,Pravets,,1911,Europe,BG,BULGARIA,BGR,Alive,INSTITUTIONS,T,Male,GOVERNMENT,POLITICIAN,0,"27,801.74","276,706",23.94760713,9.573591692,42.894222,23.918833,39,"311,011","773,257","4,862.42","1,084,268"
Zhelyu Zhelev,Smyadovo,,1935,Europe,BG,BULGARIA,BGR,Alive,INSTITUTIONS,Z,Male,GOVERNMENT,POLITICIAN,0,"8,808.62","558,588",21.60220914,7.781510202,43.066667,27.016667,29,"64,010","191,440","1,474.37","255,450"
Simeon Saxe-Coburg-Gotha,Sofia,,1937,Europe,BG,BULGARIA,BGR,Alive,INSTITUTIONS,S,Male,GOVERNMENT,POLITICIAN,0,"28,986.45","237,012",23.55361708,10.02583237,42.7,23.333333,40,"422,703","736,755","6,381.76","1,159,458"
Petar Stoyanov,Plovdiv,,1952,Europe,BG,BULGARIA,BGR,Alive,INSTITUTIONS,P,Male,GOVERNMENT,POLITICIAN,0,"8,450.65","420,720",20.32300881,7.969433917,42.15,24.75,26,"54,949","164,768",833.8710671,"219,717"
Rosen Plevneliev,Gotse Delchev,,1964,Europe,BG,BULGARIA,BGR,Alive,INSTITUTIONS,R,Male,GOVERNMENT,POLITICIAN,0,"14,675.43","27,881,798",17.22448979,5.542851526,41.566667,23.733333,30,"114,631","325,632","9,032.24","440,263"
Ante Paveli?,Konjic,,1889,Europe,BA,Bosnia and Herzegovina,BIH,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,1959,"42,983.77","331,643",24.52025845,10.47136824,,,35,"498,201","1,006,231","5,596.04","1,504,432"
Zoran ?in?i?,Šamac,,1952,Europe,BA,Bosnia and Herzegovina,BIH,Dead,INSTITUTIONS,Z,Male,GOVERNMENT,POLITICIAN,2003,"20,622.35","195,237",21.27745725,10.43158739,45.066667,18.466667,40,"319,669","505,225","7,442.92","824,894"
Alija Izetbegovi?,Šamac,,1925,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,2003,"29,677.85","196,318",23.90259809,12.58920332,45.066667,18.466667,40,"339,533","847,581","7,400.83","1,187,114"
Haris Silajdži?,Breza,,1945,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,H,Male,GOVERNMENT,POLITICIAN,0,"8,850.89","5,512,930",22.10950062,10.26412621,44.021,18.261,36,"125,746","192,886","1,243.48","318,632"
Nebojša Radmanovi?,Gra?anica,,1949,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,N,Male,GOVERNMENT,POLITICIAN,0,"9,034.54","7,277,038",20.89624143,9.161445495,44.689167,18.302222,26,"89,424","145,474",810.5470713,"234,898"
Vojislav Šešelj,Sarajevo,,1954,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,V,Male,GOVERNMENT,POLITICIAN,0,"31,764.31","788,616",20.73894856,8.145077348,43.866667,18.416667,26,"325,765","500,107","4,705.85","825,872"
Boris Tadi?,Sarajevo,,1958,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,B,Male,GOVERNMENT,POLITICIAN,0,"25,081.57","544,276",21.2219224,11.35842376,43.866667,18.416667,54,"588,255","766,150","11,341.05","1,354,405"
Dragan ?okanovi?,Sarajevo,,1958,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,D,Male,GOVERNMENT,POLITICIAN,0,"2,749.41","19,592,877",17.77090738,14.76762486,43.866667,18.416667,39,"25,095","82,132","2,849.89","107,227"
Branko Crvenkovski,Sarajevo,,1962,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,B,Male,GOVERNMENT,POLITICIAN,0,"7,243.45","394,996",19.97811353,13.50761886,43.866667,18.416667,42,"119,922","184,303","1,051.45","304,225"
Željko Komši?,Sarajevo,,1964,Europe,BA,BOSNIA AND HERZEGOVINA,BIH,Alive,INSTITUTIONS,Ž,Male,GOVERNMENT,POLITICIAN,0,"13,052","7,253,972",18.70808684,8.721500552,43.866667,18.416667,26,"131,584","207,768","1,373.97","339,352"
Stanis?aw August Poniatowski,Vo??yn,,1732,Europe,BY,Belarus,BLR,Dead,INSTITUTIONS,S,Male,GOVERNMENT,POLITICIAN,1798,"87,172.18","350,061",24.61647124,3.716193992,,,33,"349,667","2,527,015","14,735.00","2,876,682"
Chaim Weizmann,Pinsk,,1874,Europe,BY,Belarus,BLR,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,1952,"29,331.81","189,474",24.56170027,9.068696907,52.316667,25.6,47,"561,789","816,806","5,043.28","1,378,595"
Marek Edelman,Gomel,,1922,Europe,BY,Belarus,BLR,Dead,INSTITUTIONS,M,Male,GOVERNMENT,POLITICIAN,2009,"40,211.37","1,697,018",21.19726465,3.824248067,52.445278,30.984167,27,"201,121","884,586","22,198.55","1,085,707"
Shimon Peres,Va?ožyn,,1923,Europe,BY,Belarus,BLR,Alive,INSTITUTIONS,S,Male,GOVERNMENT,POLITICIAN,0,"75,266.43","48,569",25.50674514,9.871864677,54.133333,26.233333,63,"2,023,592","2,718,193","23,926.47","4,741,785"
Andrei Gromyko,Gomel,,1909,Europe,BY,BELARUS,BLR,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,1989,"22,262.70","375,567",23.84239201,10.01394836,52.445278,30.984167,43,"430,857","526,439","3,797.50","957,296"
Menachem Begin,Brest,,1913,Europe,BY,BELARUS,BLR,Dead,INSTITUTIONS,M,Male,GOVERNMENT,POLITICIAN,1992,"58,354.86","20,767",24.9512006,7.960520592,52.133333,23.666667,56,"1,409,690","1,858,182","15,194.16","3,267,872"
Yitzhak Shamir,Ruzhany,,1915,Europe,BY,BELARUS,BLR,Dead,INSTITUTIONS,Y,Male,GOVERNMENT,POLITICIAN,2012,"33,022.23","168,208",22.84755408,8.066886933,52.866667,24.9,43,"631,005","788,951","17,618.39","1,419,956"
Alexander Lukashenko,Kopys,,1954,Europe,BY,BELARUS,BLR,Alive,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,0,"38,695.75","156,589",22.98673937,12.3450207,54.324444,30.291667,73,"1,063,905","1,760,885","25,475.47","2,824,790"
Deodoro da Fonseca,Marechal Deodoro,,1827,Europe,BR,BRAZIL,BRA,Dead,INSTITUTIONS,D,Male,GOVERNMENT,POLITICIAN,1892,"34,165.08","367,760",23.03622555,2.82257386,-9.71,-35.895,37,"103,460","1,160,648","9,132.74","1,264,108"
"Hans-Adam II, Prince of Liechtenstein",Zürich,,1945,Europe,CH,Switzerland,CHE,Alive,INSTITUTIONS,H,Male,GOVERNMENT,POLITICIAN,0,"18,748.33","197,967",23.78753006,15.60212458,47.366667,8.55,46,"35,771","826,652","5,231.79","862,423"
Moritz Leuenberger,Biel/Bienne,,1946,Europe,CH,Switzerland,CHE,Alive,INSTITUTIONS,M,Male,GOVERNMENT,POLITICIAN,0,"12,584.37","155,831",21.08026609,7.800985238,47.133333,7.25,27,"83,657","256,121","2,409.27","339,778"
Jacques Necker,Geneva,,1732,Europe,CH,SWITZERLAND,CHE,Dead,INSTITUTIONS,J,Male,GOVERNMENT,POLITICIAN,1804,"34,118.53","156,005",24.62325947,8.379666276,46.2,6.15,32,"384,179","707,614","3,400.98","1,091,793"
Hans Martin Sutermeister,Schlossrued,,1907,Europe,CH,SWITZERLAND,CHE,Dead,INSTITUTIONS,H,Male,GOVERNMENT,POLITICIAN,1977,"1,924.25","18,384,154",20.21515281,11.84973737,47.3,8.1,28,"9,180","44,699",533.1772904,"53,879"
Hans-Rudolf Merz,Herisau,,1942,Europe,CH,SWITZERLAND,CHE,Alive,INSTITUTIONS,H,Male,GOVERNMENT,POLITICIAN,0,"14,863.33","396,636",21.24696905,7.126070415,47.383333,9.266667,30,"108,357","337,543","5,730.13","445,900"
Pascal Couchepin,Martigny,,1942,Europe,CH,SWITZERLAND,CHE,Alive,INSTITUTIONS,P,Male,GOVERNMENT,POLITICIAN,0,"12,776.68","162,794",21.62049283,9.373468005,46.1,7.066667,28,"90,449","267,298","3,076.36","357,747"
Guy of Lusignan,Nicosia,,1150,Europe,CY,CYPRUS,CYP,Dead,INSTITUTIONS,G,Male,GOVERNMENT,POLITICIAN,1194,"51,622.03","145,432",25.7252524,10.24269205,35.166667,33.366667,29,"590,170","906,869","4,940.90","1,497,039"
Ludvík Svoboda,Hroznatín,,1895,Europe,CZ,Czech Republic,CZE,Dead,INSTITUTIONS,L,Male,GOVERNMENT,POLITICIAN,1979,"17,247.07","767,220",22.62197885,6.493264366,49.304444,15.899722,28,"92,076","390,842","2,229.00","482,918"
Klement Gottwald,Vyškov,,1896,Europe,CZ,Czech Republic,CZE,Dead,INSTITUTIONS,K,Male,GOVERNMENT,POLITICIAN,1953,"29,537.34","17,372",23.10712222,8.098160368,49.266667,16.983333,29,"171,457","685,126","5,477.43","856,583"
Antonín Novotný,Let?any,,1904,Europe,CZ,Czech Republic,CZE,Dead,INSTITUTIONS,A,Male,GOVERNMENT,POLITICIAN,1975,"15,636.59","699,628",22.47475843,7.887859746,50.133333,14.516667,27,"86,675","335,513","2,144.05","422,188"
Petr Ne?as,Uherské Hradišt?,,1964,Europe,CZ,Czech Republic,CZE,Alive,INSTITUTIONS,P,Male,GOVERNMENT,POLITICIAN,0,"16,677.65","18,676,781",17.65764019,7.914151323,49.065833,17.458333,31,"139,962","377,045","11,750.13","517,007"
Ottokar II of Bohemia,Bohemia,,1233,Europe,CZ,CZECH REPUBLIC,CZE,Dead,INSTITUTIONS,O,Male,GOVERNMENT,POLITICIAN,1278,"21,367.68","246,445",25.3162956,8.287677896,50,15,38,"126,888","685,084","3,003.63","811,972"
Wenceslaus III of Bohemia,Prague,,1289,Europe,CZ,CZECH REPUBLIC,CZE,Dead,INSTITUTIONS,W,Male,GOVERNMENT,POLITICIAN,1306,"19,917.38","285,723",24.40867169,8.292338803,50.083333,14.416667,26,"85,147","432,705","1,945.49","517,852"
"Charles IV, Holy Roman Emperor",Prague,,1316,Europe,CZ,CZECH REPUBLIC,CZE,Dead,INSTITUTIONS,C,Male,GOVERNMENT,POLITICIAN,1378,"34,471.34","38,895",25.54097561,4.263288539,50.083333,14.416667,50,"34,486","1,689,081","7,836.37","1,723,567"
