Pinterest Board,Pinboard URL,Image URL,Description,Pin Note,Original Link,Pinterest URL,Name,Week,Date Pinned
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/82/f8/71/82f8716766e86dd37d1ee9ed1b6d2700.png,“#MakeoverMonday - Travel Industry Disrupt - perhaps caught up in corr. detail! But earlier hand in!”,Week 5 - Paula Jennings,https://twitter.com/PjTrilobyte/status/694963922873376768/photo/1,https://www.pinterest.com/pin/468937379930506282/,Paula Jennings,5,04-02-16 11:52
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/85/8a/d7/858ad79e8e49b54690f23d444ff152de.png,"“Better late than never, my latest #MakeoverMonday effort. Thoughts welcome, as always! https://t.co/5n8bGWHUJ6”",Week 5 - Rob Suddaby,https://twitter.com/robsuddaby/status/695019827098996736,https://www.pinterest.com/pin/468937379930500027/,Rob Suddaby,5,03-02-16 23:20
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/b9/87/a0/b987a04ef1425ce0036913b88dc5d798.png,“@VizWizBI Sure! Here it is.”,Week 5 - Anthony,https://twitter.com/amappiarius41/status/694512347189239808,https://www.pinterest.com/pin/468937379930484620/,Anthony,5,02-02-16 17:34
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/4f/bb/b4/4fbbb480b1dff5860fab9ec03993e51b.png,"“Down with Police brutality - this weeks #makeovermonday is now up, thoughts welcome! https://t.co/DeuTgs3xso”",Week 6 - Rob Suddaby,https://twitter.com/robsuddaby/status/696748265686044673,https://www.pinterest.com/pin/468937379930565789/,Rob Suddaby,6,08-02-16 17:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/46/f2/c2/46f2c2e0c909683c15264ebd60edc1cf.png,“This weeks entry for #MakeoverMonday: Efficiency driving or Industry killer. https://t.co/K3SLMZlHZR”,Week 5 - Peter Empey,https://twitter.com/PeterEmpey/status/694388312279126016/photo/1,https://www.pinterest.com/pin/468937379930482785/,Peter Empey,5,02-02-16 13:03
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c3/e6/23/c3e62361e9e3254159e8c909168fc803.png,"“#MakeOverMonday ""Travel agents are a relic of the past"" https://t.co/6lyb7ZFuiF”",Week 5 - Nilbot,https://twitter.com/nilbotx/status/694390085895098368/photo/1,https://www.pinterest.com/pin/468937379930482778/,Nilbot,5,02-02-16 13:03
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/12/df/bf/12dfbfff8543920829ae28b8932ad2aa.jpg,“#MakeoverMonday @tableau”,Week 5 - Brad Wheeler,https://twitter.com/dataforlunch/status/694376363390664704,https://www.pinterest.com/pin/468937379930482762/,Brad Wheeler,5,02-02-16 13:01
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/2e/03/5a/2e035a6f870956ca6ca50abb04b68d01.jpg,"Due to popular demand (and a growing waitlist for the sold out workshop on 2/3!), I've scheduled another upcoming workshop in San Francisco on 2/8. Details & registration here. I am generally not a fan of the dual y-axis. I've written about it before and offered some alternatives in my book and here. When scrolling through my Twitter feed last night, I came across the following offender and couldn't resist trying to improve upon it and taking part in the #MakeoverMonday challenge. Before we get to the graph, let me spend a moment on #MakeoverMonday. This is a weekly segment that Andy Kriebel has been doing for quite some time (he's a busy guy; check out another fun current project of his with Jeff Shaffer, Dear Data Two). The premise is simple: take a less than stellar graph and make it better. In 2016, he's adding to the fun by doubling the Andys (having Andy Cotgreave join him) and also opening it up to the public. I think this is an awesome way to get people involved, share best practices and ideas, and generally inspire. OK, back to the graph. The main challenge with a secondary y-axis is that there's always some questioning up front about which data to read against which axis. This particular example isn't horrible in that regard—the left and right orientation of Online hotel revenue and Number of travel agents titles, respectively, make it fairly clear which axis is which (though it does feel a little strange that each title is closest in proximity to the other data series, not the one it describes) . This graph does have another issue introduced by the secondary y-axis, however: the appearance of a crossing of the lines between 2005 and 2006. This looks like it might be something noteworthy, but actually is only a function of the scale used on the axes that creates a condition that they happen to cross each other at that point. Different scales would have them crossing in different places. I'd argue that they shouldn't cross at all. In my workshops and book, when the topic of the secondary y-axis arises, I",Week 5 - Cole Nussbaumer,http://www.storytellingwithdata.com/blog/2016/2/1/be-gone-dual-y-axis,https://www.pinterest.com/pin/468937379930481162/,Cole Nussbaumer,5,02-02-16 07:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/92/47/db/9247db7a0719990f848b36475c59ce0e.png,“Take it easy champs. #MakeoverMonday @acotgreave @VizWizBI @ChrisLuv https://t.co/pvQ8XlGpuR”,Week 5 - Aalok Jain,https://twitter.com/aalokjain/status/694307759630712832,https://www.pinterest.com/pin/468937379930481110/,Aalok Jain,5,02-02-16 07:51
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c2/f2/c9/c2f2c9296216da693389c3924b22e66b.png,“My #makeovermonday an analysis of police violence in the largest cities in the US. @VizWizBI https://t.co/Naz5SmkCRo”,Week 6 - Corey Jones,https://twitter.com/CoreyJ34/status/696741687180333056/photo/1,https://www.pinterest.com/pin/468937379930565493/,Corey Jones,6,08-02-16 17:18
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/84/ee/68/84ee680bfb9fb99163c653c3a5972f0c.jpg,“Do I win the most ridiculous place for a #makeovermonday entry ? @acotgreave @VizWizBI”,Week 6 - Andrew Fox,https://twitter.com/Fox_SAP/status/696732364442112000/photo/1,https://www.pinterest.com/pin/468937379930565483/,Andrew Fox,6,08-02-16 17:16
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/c6/d1/e1/c6d1e14ffcb1ddeb3811d6c1246778ef.png,“My #makeovermonday Police Violence attempt @tableaupublic @VizWizBI https://t.co/BwfpJoOJEo”,Week 6 - Jonni Walker,https://twitter.com/jonni_walker/status/696710948690792448/photo/1,https://www.pinterest.com/pin/468937379930564169/,Jonni Walker,6,08-02-16 15:10
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d5/7d/ed/d57ded5b12068056ae84b12cdaf9ca48.png,"“Here's my #makeovermonday - I've attempted to go Mobile, no words as yet. https://t.co/NLV3t8TjR1”",Week 6 - War On War,https://twitter.com/WarOnWar/status/696701029405040641/photo/1,https://www.pinterest.com/pin/468937379930564151/,War On War,6,08-02-16 15:09
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/aa/6b/94/aa6b9491ade76f275f8f70b3cc9defdc.jpg,“Here is my take on #makeovermonday Lots of different ways to look at the data but I decided to keep it simple.”,Week 6 - Aaron Leishman,https://twitter.com/aaronleishman/status/696700637938057218/photo/1,https://www.pinterest.com/pin/468937379930564141/,Aaron Leishman,6,08-02-16 15:08
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/51/ed/42/51ed42299f84185557a2e95d25dd45ce.png,“My #makeovermonday inspired by 'Iraq's bloody toll' @VizWizBI @acotgreave https://t.co/oVaZ8mskdH”,Week 6 - Graeme Wiggins,https://twitter.com/graeme_wiggins/status/696686281598857217,https://www.pinterest.com/pin/468937379930563330/,Graeme Wiggins,6,08-02-16 13:41
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/0d/ee/19/0dee19a5bbc1b100c6775f329120840d.png,"“#MakeoverMonday attempt Struggled a bit more this week, not sure why. Still fun though :) https://t.co/D5yr9czByI”",Week 6 - Waseem Ali,https://twitter.com/cloudstream_wa/status/696654879041916929/photo/1,https://www.pinterest.com/pin/468937379930562388/,Waseem Ali,6,08-02-16 12:02
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/02/36/a0/0236a07fc8f436b33fb53276dd5d8aff.png,“@VizWizBI”,Week 5 - Matt Clements,https://twitter.com/merman0101/status/694266696941604865,https://www.pinterest.com/pin/468937379930474801/,Matt Clements,5,01-02-16 21:15
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/34/c9/69/34c9690be7ad5ad882d5b1383336cfc1.png,“@VizWizBI Good point Andy... Included a picture. This was fun - looking forwards to next weeks :)”,Week 5 - Waseem Ali,https://twitter.com/cloudstream_wa/status/694266475050328065,https://www.pinterest.com/pin/468937379930474791/,Waseem Ali,5,01-02-16 21:14
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/dc/10/3d/dc103ded29be5f86bffcefb8f2e636ad.jpg,“My #MakeoverMonday https://t.co/n9DjhcNmxk … via @tableaupublic”,Week 5 - Lilach Manheim,https://twitter.com/lilachmanheim/status/694006962279682048/photo/1,https://www.pinterest.com/pin/468937379930472976/,Lilach Manheim,5,01-02-16 18:02
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/8b/a3/d4/8ba3d45546e6b8adab194b9961c229e1.png,“My very 1st attempt at #MakeoverMonday!”,Week 5 - Pooja Gandhi,https://twitter.com/DrexelPooja/status/694011127961903104/photo/1,https://www.pinterest.com/pin/468937379930472970/,Pooja Gandhi,5,01-02-16 18:01
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/57/da/7e/57da7e73ebe591560acf7446bc0d75d0.png,“#MakeoverMonday - week 4 - Are Americans Saving Money?”,Week 4 - Paula Jennings,https://twitter.com/PjTrilobyte/status/694022863745978368/photo/1,https://www.pinterest.com/pin/468937379930472961/,Paula Jennings,4,01-02-16 18:00
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/0e/ea/2c/0eea2c934bb1ec193a05e9b9b3405c34.png,,Week 5 - Neil Charles,https://twitter.com/neilcharles_uk/status/694106884236787712/photo/1,https://www.pinterest.com/pin/468937379930472951/,Neil Charles,5,01-02-16 17:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/41/df/43/41df432f401fa357d0951a5fd79aabd4.png,“My contribution to the #Tableau #MakeOverMonday. The original from the article and mine.”,Week 5 - Ali Ahmad,https://twitter.com/DataVizAli/status/694123779874820096/photo/1,https://www.pinterest.com/pin/468937379930472941/,Ali Ahmad,5,01-02-16 17:57
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/93/88/3f/93883ff83677316ede377f10d6c55ce0.png,"“Another Monday, another flight so it must be time for #MakeoverMonday. Part 1”",Week 5 - Andrew Fox,https://twitter.com/Fox_SAP/status/694172092401606656/photo/1,https://www.pinterest.com/pin/468937379930472918/,Andrew Fox,5,01-02-16 17:56
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/b1/7b/9a/b17b9a9010569f97aeada66b5e3e56db.png,“@VizWizBI @acotgreave My #MakeoverMonday . https://t.co/PmnimUuHVZ feedback welcomed...”,Week 5 - Graeme Wiggins,https://twitter.com/graeme_wiggins/status/694214889959718912,https://www.pinterest.com/pin/468937379930472873/,Graeme Wiggins,5,01-02-16 17:51
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/75/8e/2e/758e2e8f8044a71ccabe60c77d158c00.png,“#MakeoverMonday @VizWizBI @acotgreave Comparing to a selected year. https://t.co/tlqhfFzToq”,Week 5 - Lorna Eden,https://twitter.com/lorna_eden/status/694207084754243584,https://www.pinterest.com/pin/468937379930472838/,Lorna Eden,5,01-02-16 17:47
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/71/18/ec/7118ecb51718cd63bcc99588ee47dcfb.png,“Picture in picture view to show revenue in $ and as % change YOY #MakeoverMonday @VizWizBI https://t.co/wMCFgBYHSc”,Week 5 - Corey Jones,https://twitter.com/coreyj34/status/694193782443675648,https://www.pinterest.com/pin/468937379930472118/,Corey Jones,5,01-02-16 16:32
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/13/c0/be/13c0be68a16a1fe5ebc199a8959ce5a4.png,“Here's my take on today's #MakeoverMonday Week 5 Challenge by @VizWizBI & @acotgreave: https://t.co/brrGFfxOU0 #data”,Week 5 - Brit Cava,https://twitter.com/databrit/status/694175302159699968,https://www.pinterest.com/pin/468937379930471625/,Brit Cava,5,01-02-16 15:31
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/25/ea/8d/25ea8d89b38a028d5bb8fbd145848922.png,“Here is my #MakeoverMonday @VizWizBI https://t.co/CC6zXLSiDJ”,Week 5 - Simona Loffredo,https://twitter.com/simonaloffredo2/status/694262441899876352,https://www.pinterest.com/pin/468937379930474692/,Simona Loffredo,5,01-02-16 21:05
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/b2/f0/e2/b2f0e2f798054a871f4211fa016e091f.jpg,“Hopefully not too shabby for my first ever go at #makeovermonday. @VizWizBI @acotgreave https://t.co/wP6fPx4PEA”,Week 5 - Louise Heath,https://twitter.com/louisejheath/status/694172603443978242,https://www.pinterest.com/pin/468937379930471538/,Louise Heath,5,01-02-16 15:20
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/51/83/e7/5183e7a6b5e7bcf466266dd76e39fece.png,"“For my #MakeoverMonday: Bars & Lines! Also, are Travel Agents *really* on the decline? https://t.co/tKNRmbmhkd”",Week 5 - War On War,https://twitter.com/waronwar/status/694109856270258176,https://www.pinterest.com/pin/468937379930469956/,War On War,5,01-02-16 10:58
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/d0/ed/f0/d0edf08f41c6319d07dc56f1d3deafa3.png,“My take on #MakeOverMonday week 5: association of labels with colour @acotgreave @VizWizBI”,Week 5 - Nisa Mara,https://twitter.com/nisa_mara/status/694077956906455040,https://www.pinterest.com/pin/468937379930469501/,Nisa Mara,5,01-02-16 08:47
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/f6/f8/83/f6f883524b6cd3c8ec88f2976ada8307.png,“Get involved & check out my effort for this weeks #makeovermonday! @VizWizBI @acotgreave | https://t.co/l2m7vvLB3d”,Week 5 - Ravi Mistry,https://twitter.com/scribblr_42/status/694075986271297536,https://www.pinterest.com/pin/468937379930469424/,Ravi Mistry,5,01-02-16 08:33
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/2d/72/11/2d721144f005ac15cac759c1f6dca682.jpg,“#MakeoverMonday done very early on a Monday before work consumes me. @VizWizBI @acotgreave https://t.co/iTeTi8wLxa”,Week 5 - Michael Mixon,https://twitter.com/mix_pix/status/694070241819643904,https://www.pinterest.com/pin/468937379930469290/,Michael Mixon,5,01-02-16 08:11
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/1e/32/cb/1e32cbd8910e614e665d028279c15cb4.png,“Thought I would try @tableaupublic #MakeoverMonday with @acotgreave and @VizWizBI by flipping the travel agent story”,Week 5 - Luke Stanke,https://twitter.com/lukestanke/status/694262365261402112,https://www.pinterest.com/pin/468937379930474685/,Luke Stanke,5,01-02-16 21:04
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/6d/6d/ca/6d6dca0d42812d7a0ab0ce7120399718.png,“Both approaching and leveling off at 0% change #MakeoverMonday @VizWizBI @acotgreave https://t.co/uoFUHH6AYZ”,Week 5 - Sean Miller,https://twitter.com/kcmillersean/status/694236729247567872,https://www.pinterest.com/pin/468937379930473656/,Sean Miller,5,01-02-16 19:16
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/55/a4/6f/55a46fbb9193b347700135f1f37dd61e.png,“@VizWizBI @acotgreave Here you go...”,Week 5 - KK Molugu,https://twitter.com/kkmolugu/status/694222704199602181,https://www.pinterest.com/pin/468937379930473425/,KK Molugu,5,01-02-16 18:48
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/a8/7d/d4/a87dd4d3264e0ccb38093e43c919d8ca.jpg,"“@VizWizBI Sure, here's a screenshot of ""Let Me Google That For You,"" my first #MakeoverMonday effort.”",Week 5 - Mike Cisneros,https://twitter.com/mikevizneros/status/694223844656222208,https://www.pinterest.com/pin/468937379930473418/,Mike Cisneros,5,01-02-16 18:47
Makeover Monday,https://www.pinterest.com/andykriebel/makeover-monday/,https://s-media-cache-ak0.pinimg.com/originals/4b/42/f0/4b42f02ad806aaae34d48de996329278.png,“@VizWizBI Version 1.1 of my #MakeoverMonday entry”,Week 5 - Nathan Gasser,https://twitter.com/nategasser/status/694220164355719168/photo/1,https://www.pinterest.com/pin/468937379930473010/,Nathan Gasser,5,01-02-16 18:07
