Date,Clinton,Trump,Other,Undecided,State
25-08-16,0.2584,0.3807,0.2339,0.127,Utah
26-08-16,0.2574,0.3826,0.2342,0.1258,Utah
27-08-16,0.2553,0.3811,0.2391,0.1246,Utah
28-08-16,0.2526,0.3773,0.2466,0.1235,Utah
29-08-16,0.2495,0.3735,0.2546,0.1224,Utah
30-08-16,0.2468,0.3691,0.2627,0.1213,Utah
31-08-16,0.2429,0.3634,0.2739,0.1198,Utah
01-09-16,0.2447,0.365,0.271,0.1193,Utah
02-09-16,0.2442,0.3685,0.2686,0.1187,Utah
03-09-16,0.2447,0.371,0.2661,0.1182,Utah
04-09-16,0.2454,0.3732,0.2637,0.1177,Utah
05-09-16,0.2462,0.3741,0.2623,0.1174,Utah
06-09-16,0.2474,0.375,0.2606,0.117,Utah
07-09-16,0.2483,0.3765,0.2587,0.1165,Utah
08-09-16,0.2499,0.3793,0.2547,0.1161,Utah
09-09-16,0.2495,0.3833,0.2517,0.1155,Utah
10-09-16,0.2498,0.387,0.2481,0.1151,Utah
11-09-16,0.2495,0.3899,0.2461,0.1145,Utah
12-09-16,0.2491,0.3914,0.2453,0.1142,Utah
13-09-16,0.2505,0.3912,0.2444,0.1139,Utah
14-09-16,0.2525,0.392,0.2422,0.1133,Utah
15-09-16,0.2535,0.394,0.24,0.1126,Utah
16-09-16,0.2536,0.3986,0.2365,0.1113,Utah
17-09-16,0.2553,0.4017,0.233,0.1101,Utah
18-09-16,0.2579,0.4053,0.2282,0.1087,Utah
19-09-16,0.2602,0.4108,0.2218,0.1071,Utah
20-09-16,0.264,0.4156,0.2149,0.1054,Utah
21-09-16,0.2683,0.4197,0.2082,0.1037,Utah
22-09-16,0.2714,0.4265,0.2006,0.1015,Utah
23-09-16,0.2739,0.4373,0.1903,0.0984,Utah
24-09-16,0.2768,0.4464,0.1811,0.0956,Utah
25-09-16,0.2781,0.441,0.1848,0.0961,Utah
26-09-16,0.2787,0.4367,0.1881,0.0965,Utah
27-09-16,0.2805,0.4315,0.191,0.097,Utah
28-09-16,0.2819,0.4266,0.1941,0.0973,Utah
29-09-16,0.2839,0.423,0.1956,0.0975,Utah
30-09-16,0.2853,0.4198,0.1974,0.0975,Utah
01-10-16,0.2866,0.4184,0.1976,0.0974,Utah
02-10-16,0.2875,0.4191,0.1965,0.0968,Utah
03-10-16,0.2881,0.4208,0.1949,0.0962,Utah
04-10-16,0.289,0.4228,0.1928,0.0954,Utah
05-10-16,0.2904,0.4255,0.1897,0.0945,Utah
06-10-16,0.2914,0.4297,0.1857,0.0932,Utah
07-10-16,0.2927,0.4322,0.1831,0.092,Utah
08-10-16,0.2938,0.4365,0.179,0.0907,Utah
09-10-16,0.2946,0.4331,0.1812,0.0911,Utah
10-10-16,0.296,0.4293,0.1833,0.0914,Utah
11-10-16,0.2962,0.429,0.1834,0.0914,Utah
12-10-16,0.2963,0.4288,0.1834,0.0915,Utah
01-04-16,0.5248,0.2587,0.0298,0.1867,Vermont
02-04-16,0.5249,0.2585,0.0298,0.1868,Vermont
03-04-16,0.5241,0.2593,0.0298,0.1868,Vermont
04-04-16,0.523,0.2601,0.03,0.1869,Vermont
05-04-16,0.522,0.2608,0.0301,0.1871,Vermont
06-04-16,0.5208,0.2616,0.0303,0.1873,Vermont
07-04-16,0.5212,0.2611,0.0304,0.1873,Vermont
08-04-16,0.5217,0.2605,0.0306,0.1872,Vermont
09-04-16,0.5217,0.2599,0.0308,0.1875,Vermont
10-04-16,0.521,0.2599,0.0312,0.188,Vermont
11-04-16,0.5206,0.2596,0.0315,0.1883,Vermont
12-04-16,0.5201,0.2594,0.0319,0.1886,Vermont
13-04-16,0.5196,0.2592,0.0322,0.1889,Vermont
14-04-16,0.5192,0.2589,0.0326,0.1892,Vermont
15-04-16,0.5193,0.2587,0.033,0.189,Vermont
16-04-16,0.5196,0.2583,0.0333,0.1888,Vermont
17-04-16,0.5194,0.2582,0.0336,0.1888,Vermont
18-04-16,0.519,0.258,0.034,0.1889,Vermont
19-04-16,0.5187,0.2578,0.0345,0.189,Vermont
20-04-16,0.5169,0.2587,0.035,0.1894,Vermont
21-04-16,0.5156,0.2592,0.0355,0.1897,Vermont
22-04-16,0.5139,0.2597,0.036,0.1903,Vermont
23-04-16,0.5123,0.2605,0.0366,0.1906,Vermont
24-04-16,0.5113,0.2604,0.0371,0.1911,Vermont
25-04-16,0.5098,0.2608,0.0377,0.1917,Vermont
26-04-16,0.5083,0.2611,0.0383,0.1922,Vermont
27-04-16,0.5058,0.2625,0.0391,0.1927,Vermont
28-04-16,0.5034,0.2634,0.0398,0.1933,Vermont
29-04-16,0.501,0.2644,0.0407,0.194,Vermont
30-04-16,0.4982,0.2653,0.0416,0.1949,Vermont
01-05-16,0.4959,0.2658,0.0425,0.1958,Vermont
02-05-16,0.4937,0.2663,0.0434,0.1966,Vermont
03-05-16,0.4917,0.2666,0.0443,0.1974,Vermont
04-05-16,0.4893,0.2674,0.0452,0.1981,Vermont
05-05-16,0.4869,0.2683,0.0461,0.1986,Vermont
06-05-16,0.4844,0.2692,0.0471,0.1992,Vermont
07-05-16,0.4822,0.2697,0.0481,0.2,Vermont
08-05-16,0.481,0.2695,0.0492,0.2003,Vermont
09-05-16,0.4797,0.2695,0.0503,0.2005,Vermont
10-05-16,0.4786,0.2692,0.0515,0.2007,Vermont
11-05-16,0.4773,0.2689,0.0528,0.201,Vermont
12-05-16,0.4752,0.2696,0.0541,0.2011,Vermont
13-05-16,0.4737,0.2693,0.0557,0.2013,Vermont
14-05-16,0.4723,0.2691,0.0571,0.2015,Vermont
15-05-16,0.4713,0.269,0.0584,0.2014,Vermont
16-05-16,0.4712,0.2684,0.0595,0.2009,Vermont
17-05-16,0.4717,0.2672,0.0608,0.2002,Vermont
18-05-16,0.4718,0.2664,0.0621,0.1996,Vermont
19-05-16,0.4715,0.2658,0.0636,0.1991,Vermont
20-05-16,0.4715,0.2652,0.065,0.1983,Vermont
21-05-16,0.4707,0.265,0.0667,0.1976,Vermont
22-05-16,0.4707,0.2634,0.0686,0.1973,Vermont
23-05-16,0.4709,0.2619,0.0704,0.1968,Vermont
24-05-16,0.4703,0.2609,0.0723,0.1965,Vermont
25-05-16,0.4695,0.26,0.0741,0.1963,Vermont
26-05-16,0.4689,0.2594,0.0758,0.1959,Vermont
27-05-16,0.4686,0.2589,0.0772,0.1952,Vermont
28-05-16,0.469,0.2576,0.0788,0.1946,Vermont
29-05-16,0.469,0.2566,0.0804,0.194,Vermont
30-05-16,0.4697,0.2552,0.0819,0.1933,Vermont
31-05-16,0.4692,0.254,0.084,0.1929,Vermont
01-06-16,0.468,0.2541,0.0858,0.1921,Vermont
02-06-16,0.4669,0.2541,0.0876,0.1914,Vermont
03-06-16,0.4658,0.2538,0.0898,0.1907,Vermont
04-06-16,0.4645,0.2536,0.0919,0.19,Vermont
05-06-16,0.4659,0.252,0.0934,0.1887,Vermont
06-06-16,0.4663,0.251,0.0952,0.1875,Vermont
07-06-16,0.4667,0.2502,0.0968,0.1863,Vermont
08-06-16,0.4664,0.2499,0.0984,0.1853,Vermont
09-06-16,0.4661,0.2494,0.1002,0.1844,Vermont
10-06-16,0.4653,0.2495,0.1017,0.1836,Vermont
11-06-16,0.4651,0.2491,0.1032,0.1826,Vermont
12-06-16,0.4644,0.2489,0.105,0.1817,Vermont
13-06-16,0.4637,0.2487,0.1068,0.1808,Vermont
14-06-16,0.4631,0.2488,0.1086,0.1796,Vermont
15-06-16,0.463,0.2479,0.1106,0.1785,Vermont
16-06-16,0.4623,0.2475,0.1127,0.1775,Vermont
17-06-16,0.4613,0.2473,0.1148,0.1767,Vermont
18-06-16,0.4605,0.2466,0.1172,0.1757,Vermont
19-06-16,0.4613,0.2467,0.118,0.1741,Vermont
20-06-16,0.4615,0.2472,0.1183,0.173,Vermont
21-06-16,0.4621,0.2472,0.1187,0.1719,Vermont
22-06-16,0.4614,0.25,0.1176,0.171,Vermont
23-06-16,0.4611,0.251,0.1178,0.1701,Vermont
24-06-16,0.4615,0.2511,0.1183,0.1691,Vermont
25-06-16,0.4618,0.2513,0.1187,0.1682,Vermont
26-06-16,0.4623,0.2517,0.1189,0.1671,Vermont
27-06-16,0.4627,0.252,0.1192,0.1661,Vermont
28-06-16,0.4603,0.2517,0.122,0.166,Vermont
29-06-16,0.4587,0.251,0.1247,0.1656,Vermont
30-06-16,0.457,0.2501,0.1275,0.1654,Vermont
01-07-16,0.4563,0.2489,0.1301,0.1647,Vermont
02-07-16,0.4544,0.2489,0.1325,0.1642,Vermont
03-07-16,0.4527,0.2485,0.1351,0.1637,Vermont
04-07-16,0.4509,0.2485,0.1374,0.1632,Vermont
05-07-16,0.4489,0.2483,0.1401,0.1628,Vermont
06-07-16,0.4473,0.2477,0.1428,0.1622,Vermont
07-07-16,0.4457,0.2474,0.1454,0.1615,Vermont
08-07-16,0.4452,0.2467,0.1479,0.1603,Vermont
09-07-16,0.4426,0.2467,0.1512,0.1595,Vermont
10-07-16,0.44,0.247,0.1544,0.1586,Vermont
11-07-16,0.4396,0.2476,0.1556,0.1572,Vermont
12-07-16,0.4396,0.2486,0.1562,0.1556,Vermont
13-07-16,0.4401,0.2493,0.1566,0.154,Vermont
14-07-16,0.4404,0.2499,0.1572,0.1525,Vermont
15-07-16,0.441,0.2502,0.158,0.1508,Vermont
16-07-16,0.44,0.2513,0.1593,0.1494,Vermont
17-07-16,0.4395,0.2519,0.1606,0.148,Vermont
18-07-16,0.4389,0.2527,0.1617,0.1467,Vermont
19-07-16,0.4389,0.2536,0.1624,0.1451,Vermont
20-07-16,0.4383,0.2543,0.1637,0.1437,Vermont
21-07-16,0.439,0.2536,0.1654,0.142,Vermont
22-07-16,0.4416,0.2519,0.1666,0.1399,Vermont
23-07-16,0.4427,0.2517,0.1674,0.1382,Vermont
24-07-16,0.4448,0.2508,0.1679,0.1364,Vermont
25-07-16,0.4468,0.2502,0.1684,0.1346,Vermont
26-07-16,0.4488,0.2496,0.1687,0.1329,Vermont
27-07-16,0.4511,0.2483,0.1694,0.1312,Vermont
28-07-16,0.4533,0.2471,0.1701,0.1296,Vermont
29-07-16,0.4585,0.2449,0.1692,0.1273,Vermont
30-07-16,0.4605,0.2435,0.1703,0.1258,Vermont
31-07-16,0.4638,0.2408,0.1712,0.1242,Vermont
01-08-16,0.4638,0.24,0.1731,0.1231,Vermont
02-08-16,0.4644,0.2384,0.1751,0.1221,Vermont
03-08-16,0.4643,0.2373,0.1773,0.1211,Vermont
04-08-16,0.4641,0.2365,0.1796,0.1197,Vermont
05-08-16,0.4653,0.2358,0.1806,0.1183,Vermont
06-08-16,0.464,0.235,0.1837,0.1172,Vermont
07-08-16,0.4627,0.2346,0.1863,0.1163,Vermont
08-08-16,0.4622,0.2343,0.1882,0.1153,Vermont
09-08-16,0.4619,0.2331,0.1906,0.1143,Vermont
10-08-16,0.4618,0.2341,0.191,0.1131,Vermont
11-08-16,0.4623,0.2347,0.1911,0.1119,Vermont
12-08-16,0.4657,0.235,0.1891,0.1102,Vermont
13-08-16,0.4665,0.2352,0.1893,0.109,Vermont
14-08-16,0.4673,0.2348,0.19,0.1079,Vermont
15-08-16,0.4679,0.2346,0.1907,0.1067,Vermont
16-08-16,0.4694,0.2348,0.1902,0.1056,Vermont
17-08-16,0.4706,0.2355,0.1892,0.1046,Vermont
18-08-16,0.4694,0.2377,0.1892,0.1037,Vermont
19-08-16,0.4704,0.2399,0.1873,0.1024,Vermont
20-08-16,0.4685,0.242,0.1878,0.1017,Vermont
21-08-16,0.4673,0.2436,0.1884,0.1007,Vermont
22-08-16,0.4671,0.2447,0.1884,0.0998,Vermont
23-08-16,0.4669,0.2459,0.1882,0.0991,Vermont
24-08-16,0.4666,0.2473,0.1878,0.0983,Vermont
25-08-16,0.4658,0.2485,0.1882,0.0975,Vermont
26-08-16,0.4675,0.2501,0.1861,0.0963,Vermont
27-08-16,0.4645,0.2496,0.1904,0.0955,Vermont
28-08-16,0.4607,0.2476,0.1968,0.0949,Vermont
29-08-16,0.4562,0.2457,0.2038,0.0943,Vermont
30-08-16,0.4523,0.2434,0.2107,0.0936,Vermont
31-08-16,0.4465,0.2404,0.2204,0.0928,Vermont
01-09-16,0.4491,0.241,0.2177,0.0922,Vermont
02-09-16,0.4526,0.2429,0.2129,0.0916,Vermont
03-09-16,0.4535,0.2445,0.2109,0.0911,Vermont
04-09-16,0.4545,0.2458,0.2089,0.0907,Vermont
05-09-16,0.4557,0.2463,0.2076,0.0904,Vermont
06-09-16,0.4573,0.2466,0.2061,0.09,Vermont
07-09-16,0.4586,0.2473,0.2044,0.0896,Vermont
08-09-16,0.461,0.2488,0.201,0.0891,Vermont
09-09-16,0.4641,0.2511,0.1963,0.0884,Vermont
10-09-16,0.4649,0.2535,0.1935,0.0881,Vermont
11-09-16,0.4646,0.2556,0.1921,0.0877,Vermont
12-09-16,0.4641,0.2568,0.1916,0.0875,Vermont
13-09-16,0.466,0.2562,0.1906,0.0872,Vermont
14-09-16,0.4687,0.2562,0.1885,0.0866,Vermont
15-09-16,0.4702,0.2573,0.1866,0.0859,Vermont
16-09-16,0.4738,0.2601,0.1815,0.0846,Vermont
17-09-16,0.4762,0.2617,0.1786,0.0835,Vermont
18-09-16,0.4799,0.2634,0.1745,0.0823,Vermont
19-09-16,0.4833,0.2665,0.1693,0.081,Vermont
20-09-16,0.4886,0.2686,0.1634,0.0794,Vermont
21-09-16,0.4945,0.2701,0.1576,0.0778,Vermont
22-09-16,0.4989,0.2738,0.1515,0.0759,Vermont
23-09-16,0.5068,0.2778,0.1421,0.0733,Vermont
24-09-16,0.5111,0.2829,0.1349,0.0711,Vermont
25-09-16,0.5124,0.279,0.1374,0.0713,Vermont
26-09-16,0.5129,0.2759,0.1396,0.0715,Vermont
27-09-16,0.5149,0.2719,0.1415,0.0717,Vermont
28-09-16,0.5165,0.2683,0.1434,0.0718,Vermont
29-09-16,0.5188,0.2653,0.1442,0.0717,Vermont
30-09-16,0.5214,0.2634,0.1437,0.0715,Vermont
01-10-16,0.523,0.2621,0.1436,0.0712,Vermont
02-10-16,0.5241,0.2624,0.1427,0.0708,Vermont
03-10-16,0.5249,0.2633,0.1415,0.0703,Vermont
04-10-16,0.5261,0.2643,0.1399,0.0697,Vermont
05-10-16,0.528,0.2657,0.1374,0.0689,Vermont
06-10-16,0.5295,0.2681,0.1345,0.0679,Vermont
07-10-16,0.532,0.2703,0.1309,0.0668,Vermont
08-10-16,0.5336,0.2728,0.1278,0.0658,Vermont
09-10-16,0.5344,0.2703,0.1293,0.0661,Vermont
10-10-16,0.5359,0.2674,0.1305,0.0662,Vermont
11-10-16,0.5361,0.2672,0.1305,0.0662,Vermont
12-10-16,0.5362,0.2671,0.1306,0.0662,Vermont
01-04-16,0.4615,0.3679,0.0166,0.154,Virginia
02-04-16,0.4617,0.3677,0.0166,0.1541,Virginia
03-04-16,0.4607,0.3687,0.0166,0.154,Virginia
04-04-16,0.4596,0.3698,0.0167,0.154,Virginia
05-04-16,0.4586,0.3706,0.0167,0.1541,Virginia
06-04-16,0.4574,0.3716,0.0168,0.1542,Virginia
07-04-16,0.4578,0.371,0.0169,0.1542,Virginia
08-04-16,0.4592,0.3698,0.017,0.1541,Virginia
09-04-16,0.4594,0.3691,0.0171,0.1544,Virginia
10-04-16,0.4588,0.3691,0.0173,0.1548,Virginia
11-04-16,0.4586,0.3688,0.0175,0.155,Virginia
12-04-16,0.4583,0.3686,0.0177,0.1554,Virginia
13-04-16,0.458,0.3684,0.0179,0.1557,Virginia
14-04-16,0.4578,0.3681,0.0182,0.156,Virginia
15-04-16,0.4578,0.3683,0.0183,0.1556,Virginia
16-04-16,0.4581,0.3679,0.0185,0.1554,Virginia
17-04-16,0.4581,0.3679,0.0187,0.1554,Virginia
18-04-16,0.4579,0.3677,0.0189,0.1556,Virginia
19-04-16,0.4577,0.3674,0.0192,0.1557,Virginia
20-04-16,0.456,0.3686,0.0194,0.156,Virginia
21-04-16,0.4548,0.3693,0.0197,0.1562,Virginia
22-04-16,0.4532,0.3703,0.0201,0.1564,Virginia
23-04-16,0.4517,0.3714,0.0204,0.1566,Virginia
24-04-16,0.4509,0.3714,0.0207,0.1571,Virginia
25-04-16,0.4495,0.3719,0.021,0.1575,Virginia
26-04-16,0.4483,0.3723,0.0214,0.158,Virginia
27-04-16,0.4459,0.3741,0.0218,0.1583,Virginia
28-04-16,0.4437,0.3753,0.0222,0.1588,Virginia
29-04-16,0.4418,0.3764,0.0226,0.1591,Virginia
30-04-16,0.4393,0.3777,0.0231,0.1598,Virginia
01-05-16,0.4374,0.3784,0.0237,0.1606,Virginia
02-05-16,0.4354,0.3791,0.0242,0.1613,Virginia
03-05-16,0.4337,0.3797,0.0247,0.1619,Virginia
04-05-16,0.4316,0.3808,0.0252,0.1625,Virginia
05-05-16,0.4293,0.3821,0.0257,0.1629,Virginia
06-05-16,0.4282,0.3825,0.0262,0.1631,Virginia
07-05-16,0.4263,0.3832,0.0268,0.1637,Virginia
08-05-16,0.4255,0.3831,0.0274,0.164,Virginia
09-05-16,0.4245,0.3833,0.028,0.1642,Virginia
10-05-16,0.4237,0.383,0.0287,0.1646,Virginia
11-05-16,0.4228,0.3829,0.0294,0.1649,Virginia
12-05-16,0.421,0.3839,0.0302,0.165,Virginia
13-05-16,0.4201,0.3838,0.031,0.1651,Virginia
14-05-16,0.4191,0.3837,0.0318,0.1653,Virginia
15-05-16,0.4184,0.3838,0.0325,0.1653,Virginia
16-05-16,0.4187,0.3831,0.0332,0.165,Virginia
17-05-16,0.4195,0.3818,0.034,0.1647,Virginia
18-05-16,0.42,0.381,0.0347,0.1643,Virginia
19-05-16,0.42,0.3805,0.0356,0.164,Virginia
20-05-16,0.4212,0.3793,0.0364,0.1631,Virginia
21-05-16,0.4208,0.3792,0.0374,0.1626,Virginia
22-05-16,0.4214,0.3775,0.0385,0.1626,Virginia
23-05-16,0.4221,0.3759,0.0396,0.1624,Virginia
24-05-16,0.422,0.3749,0.0407,0.1624,Virginia
25-05-16,0.4218,0.374,0.0417,0.1624,Virginia
26-05-16,0.4216,0.3735,0.0427,0.1622,Virginia
27-05-16,0.4217,0.3732,0.0435,0.1615,Virginia
28-05-16,0.4226,0.3717,0.0445,0.1612,Virginia
29-05-16,0.423,0.3707,0.0454,0.1608,Virginia
30-05-16,0.4241,0.3691,0.0463,0.1604,Virginia
31-05-16,0.4243,0.3678,0.0476,0.1603,Virginia
01-06-16,0.4234,0.3682,0.0487,0.1598,Virginia
02-06-16,0.4226,0.3684,0.0497,0.1592,Virginia
03-06-16,0.4221,0.3687,0.0509,0.1583,Virginia
04-06-16,0.4213,0.3686,0.0521,0.1579,Virginia
05-06-16,0.4231,0.3669,0.053,0.157,Virginia
06-06-16,0.4239,0.3658,0.0541,0.1562,Virginia
07-06-16,0.4247,0.3649,0.055,0.1553,Virginia
08-06-16,0.4247,0.3647,0.056,0.1547,Virginia
09-06-16,0.4247,0.3643,0.0571,0.154,Virginia
10-06-16,0.4241,0.3651,0.0579,0.153,Virginia
11-06-16,0.4243,0.3647,0.0588,0.1522,Virginia
12-06-16,0.4239,0.3646,0.0599,0.1516,Virginia
13-06-16,0.4235,0.3646,0.061,0.1509,Virginia
14-06-16,0.4231,0.3649,0.062,0.15,Virginia
15-06-16,0.4236,0.364,0.0632,0.1493,Virginia
16-06-16,0.4232,0.3637,0.0645,0.1486,Virginia
17-06-16,0.4237,0.3631,0.0655,0.1477,Virginia
18-06-16,0.4234,0.3625,0.0669,0.1471,Virginia
19-06-16,0.4243,0.3627,0.0674,0.1457,Virginia
20-06-16,0.4243,0.3633,0.0676,0.1448,Virginia
21-06-16,0.4249,0.3634,0.0678,0.1439,Virginia
22-06-16,0.4234,0.3667,0.067,0.1428,Virginia
23-06-16,0.4229,0.368,0.0671,0.142,Virginia
24-06-16,0.4243,0.3677,0.0671,0.1409,Virginia
25-06-16,0.4246,0.3679,0.0674,0.1401,Virginia
26-06-16,0.4249,0.3685,0.0675,0.1392,Virginia
27-06-16,0.4252,0.3688,0.0677,0.1383,Virginia
28-06-16,0.4235,0.3688,0.0693,0.1384,Virginia
29-06-16,0.4225,0.3683,0.0709,0.1383,Virginia
30-06-16,0.4216,0.3675,0.0726,0.1382,Virginia
01-07-16,0.4219,0.3661,0.0741,0.1379,Virginia
02-07-16,0.4205,0.3664,0.0755,0.1376,Virginia
03-07-16,0.4194,0.3662,0.077,0.1373,Virginia
04-07-16,0.418,0.3665,0.0785,0.137,Virginia
05-07-16,0.4166,0.3665,0.0801,0.1367,Virginia
06-07-16,0.4157,0.3662,0.0817,0.1364,Virginia
07-07-16,0.4146,0.3661,0.0833,0.136,Virginia
08-07-16,0.4141,0.3656,0.0848,0.1356,Virginia
09-07-16,0.4122,0.366,0.0868,0.1351,Virginia
10-07-16,0.4101,0.3668,0.0887,0.1344,Virginia
11-07-16,0.4097,0.3676,0.0895,0.1332,Virginia
12-07-16,0.4095,0.369,0.0897,0.1318,Virginia
13-07-16,0.4099,0.3699,0.0899,0.1304,Virginia
14-07-16,0.41,0.3706,0.0902,0.1291,Virginia
15-07-16,0.4111,0.3709,0.0905,0.1275,Virginia
16-07-16,0.4101,0.3723,0.0912,0.1263,Virginia
17-07-16,0.4096,0.3733,0.0919,0.1252,Virginia
18-07-16,0.4091,0.3744,0.0925,0.124,Virginia
19-07-16,0.4089,0.3755,0.0929,0.1227,Virginia
20-07-16,0.4083,0.3766,0.0937,0.1214,Virginia
21-07-16,0.4093,0.3759,0.0947,0.1201,Virginia
22-07-16,0.4119,0.3743,0.0953,0.1184,Virginia
23-07-16,0.413,0.3741,0.0959,0.117,Virginia
24-07-16,0.4152,0.373,0.0962,0.1156,Virginia
25-07-16,0.4172,0.3722,0.0965,0.1141,Virginia
26-07-16,0.4192,0.3714,0.0967,0.1127,Virginia
27-07-16,0.4217,0.3698,0.0972,0.1114,Virginia
28-07-16,0.4241,0.3683,0.0976,0.11,Virginia
29-07-16,0.4293,0.3636,0.0984,0.1087,Virginia
30-07-16,0.4316,0.3618,0.0991,0.1075,Virginia
31-07-16,0.4354,0.3585,0.0998,0.1063,Virginia
01-08-16,0.4359,0.3576,0.101,0.1055,Virginia
02-08-16,0.4371,0.3557,0.1024,0.1048,Virginia
03-08-16,0.4376,0.3546,0.1038,0.1041,Virginia
04-08-16,0.4379,0.3538,0.1052,0.103,Virginia
05-08-16,0.4388,0.3511,0.1076,0.1025,Virginia
06-08-16,0.4382,0.3505,0.1096,0.1017,Virginia
07-08-16,0.4374,0.3502,0.1113,0.1011,Virginia
08-08-16,0.4372,0.35,0.1125,0.1002,Virginia
09-08-16,0.4376,0.3488,0.1141,0.0995,Virginia
10-08-16,0.4373,0.35,0.1143,0.0984,Virginia
11-08-16,0.4375,0.3508,0.1143,0.0974,Virginia
12-08-16,0.4386,0.3509,0.1142,0.0963,Virginia
13-08-16,0.4393,0.3511,0.1143,0.0952,Virginia
14-08-16,0.4402,0.3507,0.1148,0.0943,Virginia
15-08-16,0.441,0.3505,0.1152,0.0933,Virginia
16-08-16,0.4422,0.3506,0.1149,0.0923,Virginia
17-08-16,0.443,0.3515,0.1142,0.0914,Virginia
18-08-16,0.4412,0.3543,0.114,0.0905,Virginia
19-08-16,0.4382,0.3582,0.1137,0.0899,Virginia
20-08-16,0.436,0.361,0.1139,0.0891,Virginia
21-08-16,0.4345,0.3631,0.1142,0.0882,Virginia
22-08-16,0.434,0.3645,0.1141,0.0874,Virginia
23-08-16,0.4335,0.3659,0.1139,0.0867,Virginia
24-08-16,0.4328,0.3676,0.1136,0.0859,Virginia
25-08-16,0.4318,0.3693,0.1138,0.0852,Virginia
26-08-16,0.4299,0.372,0.1133,0.0847,Virginia
27-08-16,0.4279,0.3719,0.1161,0.0841,Virginia
28-08-16,0.4257,0.3701,0.1204,0.0839,Virginia
29-08-16,0.4229,0.3684,0.1251,0.0836,Virginia
30-08-16,0.4207,0.3662,0.1298,0.0833,Virginia
31-08-16,0.4173,0.3634,0.1364,0.0829,Virginia
01-09-16,0.4192,0.3639,0.1345,0.0823,Virginia
02-09-16,0.4188,0.3648,0.134,0.0823,Virginia
03-09-16,0.419,0.3667,0.1326,0.0818,Virginia
04-09-16,0.4194,0.3681,0.1311,0.0814,Virginia
05-09-16,0.4201,0.3686,0.1302,0.081,Virginia
06-09-16,0.4214,0.3688,0.1292,0.0806,Virginia
07-09-16,0.4222,0.3696,0.128,0.0802,Virginia
08-09-16,0.4236,0.3711,0.1256,0.0796,Virginia
09-09-16,0.4233,0.3726,0.1245,0.0796,Virginia
10-09-16,0.4231,0.3754,0.1224,0.0791,Virginia
11-09-16,0.4221,0.3778,0.1214,0.0787,Virginia
12-09-16,0.4214,0.3793,0.1209,0.0784,Virginia
13-09-16,0.4231,0.3785,0.1203,0.0781,Virginia
14-09-16,0.4253,0.3783,0.1189,0.0775,Virginia
15-09-16,0.4261,0.3794,0.1176,0.0769,Virginia
16-09-16,0.4264,0.3807,0.1165,0.0763,Virginia
17-09-16,0.4279,0.3824,0.1145,0.0752,Virginia
18-09-16,0.4303,0.3842,0.1116,0.0739,Virginia
19-09-16,0.432,0.3875,0.108,0.0725,Virginia
20-09-16,0.4356,0.3895,0.1039,0.0709,Virginia
21-09-16,0.4398,0.3908,0.1,0.0693,Virginia
22-09-16,0.4422,0.3947,0.0958,0.0674,Virginia
23-09-16,0.443,0.4015,0.0902,0.0652,Virginia
24-09-16,0.4447,0.4071,0.0853,0.0629,Virginia
25-09-16,0.4471,0.4025,0.0871,0.0633,Virginia
26-09-16,0.4486,0.399,0.0887,0.0637,Virginia
27-09-16,0.4516,0.3943,0.0901,0.064,Virginia
28-09-16,0.4541,0.3901,0.0916,0.0642,Virginia
29-09-16,0.457,0.3864,0.0923,0.0643,Virginia
30-09-16,0.4597,0.3839,0.092,0.0644,Virginia
01-10-16,0.4614,0.3823,0.092,0.0642,Virginia
02-10-16,0.4623,0.3826,0.0914,0.0638,Virginia
03-10-16,0.4626,0.3836,0.0906,0.0633,Virginia
04-10-16,0.4632,0.3847,0.0894,0.0627,Virginia
05-10-16,0.4642,0.3862,0.0878,0.0619,Virginia
06-10-16,0.4646,0.3889,0.0857,0.0609,Virginia
07-10-16,0.4646,0.3921,0.0836,0.0598,Virginia
08-10-16,0.465,0.3948,0.0814,0.0588,Virginia
09-10-16,0.4665,0.392,0.0825,0.0591,Virginia
10-10-16,0.4687,0.3885,0.0834,0.0593,Virginia
11-10-16,0.469,0.3882,0.0835,0.0593,Virginia
12-10-16,0.4691,0.3881,0.0835,0.0593,Virginia
01-04-16,0.8406,0.1246,0.0094,0.0255,Washington DC
02-04-16,0.8407,0.1245,0.0094,0.0255,Washington DC
03-04-16,0.8401,0.1251,0.0094,0.0255,Washington DC
04-04-16,0.8394,0.1256,0.0094,0.0255,Washington DC
05-04-16,0.8388,0.1261,0.0095,0.0256,Washington DC
06-04-16,0.8381,0.1267,0.0096,0.0256,Washington DC
07-04-16,0.8384,0.1264,0.0096,0.0256,Washington DC
08-04-16,0.8386,0.126,0.0097,0.0256,Washington DC
09-04-16,0.8388,0.1258,0.0098,0.0257,Washington DC
10-04-16,0.8385,0.1259,0.0099,0.0258,Washington DC
11-04-16,0.8384,0.1258,0.01,0.0258,Washington DC
12-04-16,0.8382,0.1258,0.0101,0.0259,Washington DC
13-04-16,0.838,0.1258,0.0102,0.0259,Washington DC
14-04-16,0.8379,0.1257,0.0104,0.026,Washington DC
15-04-16,0.8378,0.1258,0.0105,0.026,Washington DC
16-04-16,0.838,0.1256,0.0105,0.0259,Washington DC
17-04-16,0.8379,0.1255,0.0107,0.0259,Washington DC
18-04-16,0.8377,0.1255,0.0108,0.026,Washington DC
